par_4_31,06:05:46,
par_4_31,06:14:46,
par_4_31,06:23:46,
par_4_31,06:32:46,
par_4_31,06:41:46,
par_4_31,06:50:46,
par_4_31,06:59:46,
par_4_31,07:07:46,
par_4_31,07:15:46,
par_4_31,07:23:46,
par_4_31,07:31:46,
par_4_31,07:39:46,
par_4_31,07:47:46,
par_4_31,07:55:46,
par_4_31,08:03:46,
par_4_31,08:11:46,
par_4_31,08:19:46,
par_4_31,08:27:46,
par_4_31,08:35:46,
par_4_31,08:43:46,
par_4_31,08:51:46,
par_4_31,08:59:46,
par_4_31,09:07:46,
par_4_31,09:15:46,
par_4_31,09:23:46,
par_4_31,09:31:46,
par_4_31,09:39:46,
par_4_31,09:47:46,
par_4_31,09:55:46,
par_4_31,10:01:16,
par_4_31,10:06:46,
par_4_31,10:12:16,
par_4_31,10:17:46,
par_4_31,10:23:16,
par_4_31,10:28:46,
par_4_31,10:34:16,
par_4_31,10:39:46,
par_4_31,10:45:16,
par_4_31,10:50:46,
par_4_31,10:56:16,
par_4_31,11:01:46,
par_4_31,11:07:16,
par_4_31,11:12:46,
par_4_31,11:18:16,
par_4_31,11:23:46,
par_4_31,11:29:16,
par_4_31,11:34:46,
par_4_31,11:40:16,
par_4_31,11:45:46,
par_4_31,11:51:16,
par_4_31,11:56:46,
par_4_31,12:02:16,
par_4_31,12:07:46,
par_4_31,12:13:16,
par_4_31,12:18:46,
par_4_31,12:24:16,
par_4_31,12:29:46,
par_4_31,12:35:16,
par_4_31,12:40:46,
par_4_31,12:46:16,
par_4_31,12:51:46,
par_4_31,12:57:16,
par_4_31,13:02:46,
par_4_31,13:08:16,
par_4_31,13:13:46,
par_4_31,13:19:16,
par_4_31,13:24:46,
par_4_31,13:30:16,
par_4_31,13:35:46,
par_4_31,13:41:16,
par_4_31,13:46:46,
par_4_31,13:52:16,
par_4_31,13:57:46,
par_4_31,14:03:16,
par_4_31,14:08:46,
par_4_31,14:14:16,
par_4_31,14:19:46,
par_4_31,14:25:16,
par_4_31,14:30:46,
par_4_31,14:36:16,
par_4_31,14:41:46,
par_4_31,14:47:16,
par_4_31,14:52:46,
par_4_31,14:58:16,
par_4_31,15:03:46,
par_4_31,15:09:16,
par_4_31,15:14:46,
par_4_31,15:20:16,
par_4_31,15:25:46,
par_4_31,15:31:16,
par_4_31,15:36:46,
par_4_31,15:42:16,
par_4_31,15:47:46,
par_4_31,15:53:16,
par_4_31,15:58:46,
par_4_31,16:02:46,
par_4_31,16:06:46,
par_4_31,16:10:46,
par_4_31,16:14:46,
par_4_31,16:18:46,
par_4_31,16:22:46,
par_4_31,16:26:46,
par_4_31,16:30:46,
par_4_31,16:34:46,
par_4_31,16:38:46,
par_4_31,16:42:46,
par_4_31,16:46:46,
par_4_31,16:50:46,
par_4_31,16:54:46,
par_4_31,16:58:46,
par_4_31,17:02:46,
par_4_31,17:06:46,
par_4_31,17:10:46,
par_4_31,17:14:46,
par_4_31,17:18:46,
par_4_31,17:22:46,
par_4_31,17:26:46,
par_4_31,17:30:46,
par_4_31,17:34:46,
par_4_31,17:38:46,
par_4_31,17:42:46,
par_4_31,17:46:46,
par_4_31,17:50:46,
par_4_31,17:54:46,
par_4_31,17:58:46,
par_4_31,18:02:46,
par_4_31,18:06:46,
par_4_31,18:10:46,
par_4_31,18:14:46,
par_4_31,18:18:46,
par_4_31,18:22:46,
par_4_31,18:26:46,
par_4_31,18:30:46,
par_4_31,18:34:46,
par_4_31,18:38:46,
par_4_31,18:42:46,
par_4_31,18:46:46,
par_4_31,18:50:46,
par_4_31,18:54:46,
par_4_31,18:58:46,
par_4_31,19:02:46,
par_4_31,19:06:46,
par_4_31,19:10:46,
par_4_31,19:14:46,
par_4_31,19:18:46,
par_4_31,19:22:46,
par_4_31,19:26:46,
par_4_31,19:30:46,
par_4_31,19:34:46,
par_4_31,19:38:46,
par_4_31,19:42:46,
par_4_31,19:46:46,
par_4_31,19:50:46,
par_4_31,19:54:46,
par_4_31,19:58:46,
par_4_31,20:02:46,
par_4_31,20:06:46,
par_4_31,20:10:46,
par_4_31,20:14:46,
par_4_31,20:18:46,
par_4_31,20:22:46,
par_4_31,20:26:46,
par_4_31,20:30:46,
par_4_31,20:34:46,
par_4_31,20:38:46,
par_4_31,20:42:46,
par_4_31,20:46:46,
par_4_31,20:50:46,
par_4_31,20:54:46,
par_4_31,20:58:46,
par_4_31,21:02:46,
par_4_31,21:06:46,
par_4_31,21:10:46,
par_4_31,21:14:46,
par_4_31,21:18:46,
par_4_31,21:22:46,
par_4_31,21:26:46,
par_4_31,21:30:46,
par_4_31,21:34:46,
par_4_31,21:38:46,
par_4_31,21:42:46,
par_4_31,21:46:46,
par_4_31,21:50:46,
par_4_31,21:54:46,
par_4_31,21:58:46,
par_4_31,22:04:16,
par_4_31,22:09:46,
par_4_31,22:15:16,
par_4_31,22:20:46,
par_4_31,22:26:16,
par_4_31,22:31:46,
par_4_31,22:37:16,
par_4_31,22:42:46,
par_4_31,22:48:16,
par_4_31,22:53:46,
par_4_31,22:59:16,
par_4_31,23:06:16,
